0.0399999,0.446107
0.24,-0.573893
0.24,-0.593893
0.22,0.586107
0.22,0.566107
0.0399999,0.426107
0.0399999,0.406107
0.0399999,0.386107
0.0399999,0.366107
0.0399999,0.346107
0.0399999,0.326107
0.22,-0.573893
0.22,-0.593893
0.2,0.586107
0.0399999,0.306107
0.0399999,0.286107
0.0399999,0.266107
0.0399999,0.246107
0.0399999,0.226107
0.0399999,0.206107
0.0399999,0.186107
0.0399999,0.166107
0.0399999,0.146107
0.0399999,0.126107
0.0399999,0.106107
0.2,-0.573893
0.2,-0.593893
0.18,0.586107
0.0399999,0.0861071
0.0399999,0.0661071
0.0399999,0.0461071
0.0399999,0.0261071
0.0399999,0.00610709
0.18,-0.573893
0.18,-0.593893
0.16,0.586107
0.0399999,-0.0138929
0.0399999,-0.0338929
0.0399999,-0.0538929
0.0399999,-0.0738929
0.16,-0.593893
0.14,0.586107
0.0399999,-0.0938929
0.0399999,-0.113893
0.0399999,-0.133893
0.0399999,-0.153893
0.0399999,-0.173893
0.0399999,-0.193893
0.0399999,-0.213893
0.0399999,-0.233893
0.0399999,-0.253893
0.0399999,-0.273893
0.14,-0.593893
0.0399999,-0.293893
0.0399999,-0.313893
0.0399999,-0.333893
0.0399999,-0.353893
0.12,-0.593893
0.0399999,-0.373893
0.0399999,-0.393893
0.0399999,-0.413893
0.0399999,-0.433893
0.0399999,-0.453893
0.0399999,-0.473893
0.0399999,-0.493893
0.0399999,-0.513893
0.0399999,-0.533893
0.0399999,-0.553893
0.0399999,-0.573893
0.0399999,-0.593893
0.0199999,0.586107
0.0199999,0.566107
0.0199999,0.546107
0.0199999,0.526107
0.0199999,0.506107
0.0199999,0.486107
0.0199999,0.466107
0.0199999,0.446107
0.0199999,0.426107
0.0199999,0.406107
0.0199999,0.386107
0.0199999,0.366107
0.0199999,0.346107
0.0199999,0.326107
0.0199999,0.306107
0.0199999,0.286107
0.0199999,0.266107
0.0199999,0.246107
0.0199999,0.226107
0.0199999,0.206107
0.0199999,0.186107
0.0199999,0.166107
0.0199999,0.146107
0.0199999,0.126107
0.0199999,0.106107
0.0199999,0.0861071
0.0199999,0.0661071
0.0199999,0.0461071
0.0199999,0.0261071
0.0199999,0.00610709
0.0199999,-0.0138929
0.0199999,-0.0338929
0.0199999,-0.0538929
0.0199999,-0.0738929
0.0199999,-0.0938929
0.0199999,-0.113893
0.0199999,-0.133893
0.0199999,-0.153893
0.0199999,-0.173893
0.0199999,-0.193893
0.0199999,-0.213893
0.0199999,-0.233893
0.0199999,-0.253893
0.0199999,-0.273893
0.0199999,-0.293893
0.0199999,-0.313893
0.0199999,-0.333893
0.0199999,-0.353893
0.0199999,-0.373893
0.0199999,-0.393893
0.0199999,-0.413893
0.0199999,-0.433893
0.0199999,-0.453893
0.0199999,-0.473893
0.0199999,-0.493893
0.0199999,-0.513893
0.0199999,-0.533893
0.0199999,-0.553893
0.0199999,-0.573893
0.0199999,-0.593893
-8.9407e-08,0.586107
-8.9407e-08,0.566107
-8.9407e-08,0.546107
-8.9407e-08,0.526107
-8.9407e-08,0.506107
-8.9407e-08,0.486107
-8.9407e-08,0.466107
-8.9407e-08,0.446107
-8.9407e-08,0.426107
-8.9407e-08,0.406107
-8.9407e-08,0.386107
-8.9407e-08,0.366107
-8.9407e-08,0.346107
-8.9407e-08,0.326107
-8.9407e-08,0.306107
-8.9407e-08,0.286107
-8.9407e-08,0.266107
-8.9407e-08,0.246107
-8.9407e-08,0.226107
-8.9407e-08,0.206107
-8.9407e-08,0.186107
-8.9407e-08,0.166107
-8.9407e-08,0.146107
-8.9407e-08,0.126107
-8.9407e-08,0.106107
-8.9407e-08,0.0861071
-8.9407e-08,0.0661071
-8.9407e-08,0.0461071
-8.9407e-08,0.0261071
-8.9407e-08,0.00610709
-8.9407e-08,-0.0138929
-8.9407e-08,-0.0338929
-8.9407e-08,-0.0538929
-8.9407e-08,-0.0738929
-8.9407e-08,-0.0938929
-8.9407e-08,-0.113893
-8.9407e-08,-0.133893
-8.9407e-08,-0.153893
-8.9407e-08,-0.173893
-8.9407e-08,-0.193893
-8.9407e-08,-0.213893
-8.9407e-08,-0.233893
-8.9407e-08,-0.253893
-8.9407e-08,-0.273893
-8.9407e-08,-0.293893
-8.9407e-08,-0.313893
-8.9407e-08,-0.333893
-8.9407e-08,-0.353893
-8.9407e-08,-0.373893
-8.9407e-08,-0.393893
-8.9407e-08,-0.413893
-8.9407e-08,-0.433893
-8.9407e-08,-0.453893
-8.9407e-08,-0.473893
-8.9407e-08,-0.493893
-8.9407e-08,-0.513893
-8.9407e-08,-0.533893
-8.9407e-08,-0.553893
-8.9407e-08,-0.573893
-8.9407e-08,-0.593893
-0.0200001,0.586107
-0.0200001,0.566107
-0.0200001,0.546107
-0.0200001,0.526107
-0.0200001,0.506107
-0.0200001,0.486107
-0.0200001,0.466107
-0.0200001,0.446107
-0.0200001,0.426107
-0.0200001,0.406107
-0.0200001,0.386107
-0.0200001,0.366107
-0.0200001,0.346107
-0.0200001,0.326107
-0.0200001,0.306107
-0.0200001,0.286107
-0.0200001,0.266107
-0.0200001,0.246107
-0.0200001,0.226107
-0.0200001,0.206107
-0.0200001,0.186107
-0.0200001,0.166107
-0.0200001,0.146107
-0.0200001,0.126107
-0.0200001,0.106107
-0.0200001,0.0861071
-0.0200001,0.0661071
-0.0200001,0.0461071
-0.0200001,0.0261071
-0.0200001,0.00610709
-0.0200001,-0.0138929
-0.0200001,-0.0338929
-0.0200001,-0.0538929
-0.0200001,-0.0738929
-0.0200001,-0.0938929
-0.0200001,-0.113893
-0.0200001,-0.133893
-0.0200001,-0.153893
-0.0200001,-0.173893
-0.0200001,-0.193893
-0.0200001,-0.213893
-0.0200001,-0.233893
-0.0200001,-0.253893
-0.0200001,-0.273893
-0.0200001,-0.293893
-0.0200001,-0.313893
-0.0200001,-0.333893
-0.0200001,-0.353893
-0.0200001,-0.373893
-0.0200001,-0.393893
-0.0200001,-0.413893
-0.0200001,-0.433893
-0.0200001,-0.453893
-0.0200001,-0.473893
-0.0200001,-0.493893
-0.0200001,-0.513893
-0.0200001,-0.533893
-0.0200001,-0.553893
-0.0200001,-0.573893
-0.0200001,-0.593893
-0.0400001,0.586107
-0.0400001,0.566107
-0.0400001,0.546107
-0.0400001,0.526107
-0.0400001,0.506107
-0.0400001,0.486107
-0.0400001,0.466107
-0.0400001,0.446107
-0.0400001,0.426107
-0.0400001,0.406107
-0.0400001,0.386107
-0.0400001,0.366107
-0.0400001,0.346107
-0.0400001,0.326107
-0.0400001,0.306107
-0.0400001,0.286107
-0.0400001,0.266107
-0.0400001,0.246107
-0.0400001,0.226107
-0.0400001,0.206107
-0.0400001,0.186107
-0.0400001,0.166107
-0.0400001,0.146107
-0.0400001,0.126107
-0.0400001,0.106107
-0.0400001,0.0861071
-0.0400001,0.0661071
-0.0400001,0.0461071
-0.0400001,0.0261071
-0.0400001,0.00610709
-0.0400001,-0.0138929
-0.0400001,-0.0338929
-0.0400001,-0.0538929
-0.0400001,-0.0738929
-0.0400001,-0.0938929
-0.0400001,-0.113893
-0.0400001,-0.133893
-0.0400001,-0.153893
-0.0400001,-0.173893
-0.0400001,-0.193893
-0.0400001,-0.213893
-0.0400001,-0.233893
-0.0400001,-0.253893
-0.0400001,-0.273893
-0.0400001,-0.293893
-0.0400001,-0.313893
-0.0400001,-0.333893
-0.0400001,-0.353893
-0.0400001,-0.373893
-0.0400001,-0.393893
-0.0400001,-0.413893
-0.0400001,-0.433893
-0.0400001,-0.453893
-0.0400001,-0.473893
-0.0400001,-0.493893
-0.0400001,-0.513893
-0.0400001,-0.533893
-0.0400001,-0.553893
-0.0400001,-0.573893
-0.0400001,-0.593893
-0.0600001,0.586107
-0.0600001,0.566107
-0.0600001,0.546107
-0.0600001,0.526107
-0.0600001,0.506107
-0.0600001,0.486107
-0.0600001,0.466107
-0.0600001,0.446107
-0.0600001,0.426107
-0.0600001,0.406107
-0.0600001,0.386107
-0.0600001,0.366107
-0.0600001,0.346107
-0.0600001,0.326107
-0.0600001,0.306107
-0.0600001,0.286107
-0.0600001,0.266107
-0.0600001,0.246107
-0.0600001,0.226107
-0.0600001,0.206107
-0.0600001,0.186107
-0.0600001,0.166107
-0.0600001,0.146107
-0.0600001,0.126107
-0.0600001,0.106107
-0.0600001,0.0861071
-0.0600001,0.0661071
-0.0600001,0.0461071
-0.0600001,0.0261071
-0.0600001,0.00610709
-0.0600001,-0.0138929
-0.0600001,-0.0338929
-0.0600001,-0.0538929
-0.0600001,-0.0738929
-0.0600001,-0.0938929
-0.0600001,-0.113893
-0.0600001,-0.133893
-0.0600001,-0.153893
-0.0600001,-0.173893
-0.0600001,-0.193893
-0.0600001,-0.213893
-0.0600001,-0.233893
-0.0600001,-0.253893
-0.0600001,-0.273893
-0.0600001,-0.293893
-0.0600001,-0.313893
-0.0600001,-0.333893
-0.0600001,-0.353893
-0.0600001,-0.373893
-0.0600001,-0.393893
-0.0600001,-0.413893
-0.0600001,-0.433893
-0.0600001,-0.453893
-0.0600001,-0.473893
-0.0600001,-0.493893
-0.0600001,-0.513893
-0.0600001,-0.533893
-0.0600001,-0.553893
-0.0600001,-0.573893
-0.0600001,-0.593893
-0.0800001,0.586107
-0.0800001,0.566107
-0.0800001,0.546107
-0.0800001,0.526107
-0.0800001,0.506107
-0.0800001,0.486107
-0.0800001,0.466107
-0.0800001,0.446107
-0.0800001,0.426107
-0.0800001,0.406107
-0.0800001,0.386107
-0.0800001,0.366107
-0.0800001,0.346107
-0.0800001,0.326107
-0.0800001,0.306107
-0.0800001,0.286107
-0.0800001,0.266107
-0.0800001,0.246107
-0.0800001,0.226107
-0.0800001,0.206107
-0.0800001,0.186107
-0.0800001,0.166107
-0.0800001,0.146107
-0.0800001,0.126107
-0.0800001,0.106107
-0.0800001,0.0861071
-0.0800001,0.0661071
-0.0800001,0.0461071
-0.0800001,0.0261071
-0.0800001,0.00610709
-0.0800001,-0.0138929
-0.0800001,-0.0338929
-0.0800001,-0.0538929
-0.0800001,-0.0738929
-0.0800001,-0.0938929
-0.0800001,-0.113893
-0.0800001,-0.133893
-0.0800001,-0.153893
-0.0800001,-0.173893
-0.0800001,-0.193893
-0.0800001,-0.213893
-0.0800001,-0.233893
-0.0800001,-0.253893
-0.0800001,-0.273893
-0.0800001,-0.293893
-0.0800001,-0.313893
-0.0800001,-0.333893
-0.0800001,-0.353893
-0.0800001,-0.373893
-0.0800001,-0.393893
-0.0800001,-0.413893
-0.0800001,-0.433893
-0.0800001,-0.453893
-0.0800001,-0.473893
-0.0800001,-0.493893
-0.0800001,-0.513893
-0.0800001,-0.533893
-0.0800001,-0.553893
-0.0800001,-0.573893
-0.0800001,-0.593893
-0.1,0.586107
-0.1,0.566107
-0.1,0.546107
-0.1,0.526107
-0.1,0.506107
-0.1,0.486107
-0.1,0.466107
-0.1,0.446107
-0.1,0.426107
-0.1,0.406107
-0.1,0.386107
-0.1,0.366107
-0.1,0.346107
-0.1,0.326107
-0.1,0.306107
-0.1,0.286107
-0.1,0.266107
-0.1,0.246107
-0.1,0.226107
-0.1,0.206107
-0.1,0.186107
-0.1,0.166107
-0.1,0.146107
-0.1,0.126107
-0.1,0.106107
-0.1,0.0861071
-0.1,0.0661071
-0.1,0.0461071
-0.1,0.0261071
-0.1,0.00610709
-0.1,-0.0138929
-0.1,-0.0338929
-0.1,-0.0538929
-0.1,-0.0738929
-0.1,-0.0938929
-0.1,-0.113893
-0.1,-0.133893
-0.1,-0.153893
-0.1,-0.173893
-0.1,-0.193893
-0.1,-0.213893
-0.1,-0.233893
-0.1,-0.253893
-0.1,-0.273893
-0.1,-0.293893
-0.1,-0.313893
-0.1,-0.333893
-0.1,-0.353893
-0.1,-0.373893
-0.1,-0.393893
-0.1,-0.413893
-0.1,-0.433893
-0.1,-0.453893
-0.1,-0.473893
-0.1,-0.493893
-0.1,-0.513893
-0.1,-0.533893
-0.1,-0.553893
-0.1,-0.573893
-0.1,-0.593893
-0.12,0.586107
-0.12,0.566107
-0.12,0.546107
-0.12,0.526107
-0.12,0.506107
-0.12,0.486107
-0.12,0.466107
-0.12,0.446107
-0.12,0.426107
-0.12,0.406107
-0.12,0.386107
-0.12,0.366107
-0.12,0.346107
-0.12,0.326107
-0.12,0.306107
-0.12,0.286107
-0.12,0.266107
-0.12,0.246107
-0.12,0.226107
-0.12,0.206107
-0.12,0.186107
-0.12,0.166107
-0.12,0.146107
-0.12,0.126107
-0.12,0.106107
-0.12,0.0861071
-0.12,0.0661071
-0.12,0.0461071
-0.12,0.0261071
-0.12,0.00610709
-0.12,-0.0138929
-0.12,-0.0338929
-0.12,-0.0538929
-0.12,-0.0738929
-0.12,-0.0938929
-0.12,-0.113893
-0.12,-0.133893
-0.12,-0.153893
-0.12,-0.173893
-0.12,-0.193893
-0.12,-0.213893
-0.12,-0.233893
-0.12,-0.253893
-0.12,-0.273893
-0.12,-0.293893
-0.12,-0.313893
-0.12,-0.333893
-0.12,-0.353893
-0.12,-0.373893
-0.12,-0.393893
-0.12,-0.413893
-0.12,-0.433893
-0.12,-0.453893
-0.12,-0.473893
-0.12,-0.493893
-0.12,-0.513893
-0.12,-0.533893
-0.12,-0.553893
-0.12,-0.573893
-0.14,0.566107
-0.14,0.546107
-0.14,0.526107
-0.14,0.506107
-0.14,0.486107
-0.14,0.466107
-0.14,0.446107
-0.14,0.426107
-0.14,0.406107
-0.14,0.386107
-0.14,0.366107
-0.14,0.346107
-0.14,0.326107
-0.14,0.306107
-0.14,0.286107
-0.14,0.266107
-0.14,0.246107
-0.14,0.226107
-0.14,0.206107
-0.14,0.186107
-0.14,0.166107
-0.14,0.146107
-0.14,0.126107
-0.14,0.106107
-0.14,0.0861071
-0.14,0.0661071
-0.14,0.0461071
-0.14,0.0261071
-0.14,0.00610709
-0.14,-0.0138929
-0.14,-0.0338929
-0.14,-0.0538929
-0.14,-0.0738929
-0.14,-0.0938929
-0.14,-0.113893
-0.14,-0.133893
-0.14,-0.153893
-0.14,-0.173893
-0.14,-0.193893
-0.14,-0.213893
-0.14,-0.233893
-0.14,-0.253893
-0.14,-0.273893
-0.14,-0.293893
-0.14,-0.313893
-0.14,-0.333893
-0.14,-0.353893
-0.14,-0.373893
-0.14,-0.393893
-0.14,-0.413893
-0.14,-0.433893
-0.14,-0.453893
-0.14,-0.473893
-0.14,-0.493893
-0.14,-0.513893
-0.14,-0.533893
-0.14,-0.553893
-0.14,-0.573893
-0.16,0.566107
-0.16,0.546107
-0.16,0.526107
-0.16,0.506107
-0.16,0.486107
-0.16,0.466107
-0.16,0.446107
-0.16,0.426107
-0.16,0.406107
-0.16,0.386107
-0.16,0.366107
-0.16,0.346107
-0.16,0.326107
-0.16,0.306107
-0.16,0.286107
-0.16,0.266107
-0.16,0.246107
-0.16,0.226107
-0.16,0.206107
-0.16,0.186107
-0.16,0.166107
-0.16,0.146107
-0.16,0.126107
-0.16,0.106107
-0.16,0.0861071
-0.16,0.0661071
-0.16,0.0461071
-0.16,0.0261071
-0.16,0.00610709
-0.16,-0.0138929
-0.16,-0.0338929
-0.16,-0.0538929
-0.16,-0.0738929
-0.16,-0.0938929
-0.16,-0.113893
-0.16,-0.133893
-0.16,-0.153893
-0.16,-0.173893
-0.16,-0.193893
-0.16,-0.213893
-0.16,-0.233893
-0.16,-0.253893
-0.16,-0.273893
-0.16,-0.293893
-0.16,-0.313893
-0.16,-0.333893
-0.16,-0.353893
-0.16,-0.373893
-0.16,-0.393893
-0.16,-0.413893
-0.16,-0.433893
-0.16,-0.453893
-0.16,-0.473893
-0.16,-0.493893
-0.16,-0.513893
-0.16,-0.533893
-0.16,-0.553893
-0.16,-0.573893
-0.18,0.566107
-0.18,0.546107
-0.18,0.526107
-0.18,0.506107
-0.18,0.486107
-0.18,0.466107
-0.18,0.446107
-0.18,0.426107
-0.18,0.406107
-0.18,0.386107
-0.18,0.366107
-0.18,0.346107
-0.18,0.326107
-0.18,0.306107
-0.18,0.286107
-0.18,0.266107
-0.18,0.246107
-0.18,0.226107
-0.18,0.206107
-0.18,0.186107
-0.18,0.166107
-0.18,0.146107
-0.18,0.126107
-0.18,0.106107
-0.18,0.0861071
-0.18,0.0661071
-0.18,0.0461071
-0.18,0.0261071
-0.18,0.00610709
-0.18,-0.0138929
-0.18,-0.0338929
-0.18,-0.0538929
-0.18,-0.0738929
-0.18,-0.0938929
-0.18,-0.113893
-0.18,-0.133893
-0.18,-0.153893
-0.18,-0.173893
-0.18,-0.193893
-0.18,-0.213893
-0.18,-0.233893
-0.18,-0.253893
-0.18,-0.273893
-0.18,-0.293893
-0.18,-0.313893
-0.18,-0.333893
-0.18,-0.353893
-0.18,-0.373893
-0.18,-0.393893
-0.18,-0.413893
-0.18,-0.433893
-0.18,-0.453893
-0.18,-0.473893
-0.18,-0.493893
-0.18,-0.513893
-0.18,-0.533893
-0.18,-0.553893
-0.2,0.566107
-0.2,0.546107
-0.2,0.526107
-0.2,0.506107
-0.2,0.486107
-0.2,0.466107
-0.2,0.446107
-0.2,0.426107
-0.2,0.406107
-0.2,0.386107
-0.2,0.366107
-0.2,0.346107
-0.2,0.326107
-0.2,0.306107
-0.2,0.286107
-0.2,0.266107
-0.2,0.246107
-0.2,0.226107
-0.2,0.206107
-0.2,0.186107
-0.2,0.166107
-0.2,0.146107
-0.2,0.126107
-0.2,0.106107
-0.2,0.0861071
-0.2,0.0661071
-0.2,0.0461071
-0.2,0.0261071
-0.2,0.00610709
-0.2,-0.0138929
-0.2,-0.0338929
-0.2,-0.0538929
-0.2,-0.0738929
-0.2,-0.0938929
-0.2,-0.113893
-0.2,-0.133893
-0.2,-0.153893
-0.2,-0.173893
-0.2,-0.193893
-0.2,-0.213893
-0.2,-0.233893
-0.2,-0.253893
-0.2,-0.273893
-0.2,-0.293893
-0.2,-0.313893
-0.2,-0.333893
-0.2,-0.353893
-0.2,-0.373893
-0.2,-0.393893
-0.2,-0.413893
-0.2,-0.433893
-0.2,-0.453893
-0.2,-0.473893
-0.2,-0.493893
-0.2,-0.513893
-0.2,-0.533893
-0.2,-0.553893
-0.22,0.546107
-0.12,-0.593893
-0.14,0.586107
-0.22,0.526107
-0.22,0.506107
-0.22,0.486107
-0.22,0.466107
-0.22,0.446107
-0.22,0.426107
-0.14,-0.593893
-0.16,0.586107
-0.22,0.406107
-0.22,0.386107
-0.22,0.366107
-0.22,0.346107
-0.16,-0.593893
-0.18,0.586107
-0.18,-0.573893
-0.18,-0.593893
-0.2,0.586107
-0.2,-0.573893
-0.2,-0.593893
-0.22,0.586107
-0.22,0.566107
-0.22,0.326107
-0.22,0.306107
-0.22,0.286107
-0.22,0.266107
-0.22,0.246107
-0.22,0.226107
-0.22,0.206107
-0.22,0.186107
-0.22,0.166107
-0.22,0.146107
-0.22,0.126107
-0.22,0.106107
-0.22,0.0861071
-0.22,0.0661071
-0.22,0.0461071
-0.22,0.0261071
-0.22,0.00610709
-0.22,-0.0138929
-0.22,-0.0338929
-0.22,-0.0538929
-0.22,-0.0738929
-0.22,-0.0938929
-0.22,-0.113893
-0.22,-0.133893
-0.22,-0.153893
-0.22,-0.173893
-0.22,-0.193893
-0.22,-0.213893
-0.22,-0.233893
-0.22,-0.253893
-0.22,-0.273893
-0.22,-0.293893
-0.22,-0.313893
-0.22,-0.333893
-0.22,-0.353893
-0.22,-0.373893
-0.22,-0.393893
-0.22,-0.413893
-0.22,-0.433893
-0.22,-0.453893
-0.22,-0.473893
-0.22,-0.493893
-0.22,-0.513893
-0.22,-0.533893
-0.22,-0.553893
-0.24,0.546107
-0.24,0.526107
-0.24,0.506107
-0.24,0.486107
-0.24,0.466107
-0.24,0.446107
-0.24,0.426107
-0.24,0.406107
-0.24,0.386107
-0.24,0.366107
-0.24,0.346107
-0.24,0.326107
-0.24,0.306107
-0.24,0.286107
-0.24,0.266107
-0.24,0.246107
-0.24,0.226107
-0.24,0.206107
-0.24,0.186107
-0.24,0.166107
-0.24,0.146107
-0.24,0.126107
-0.24,0.106107
-0.24,0.0861071
-0.24,0.0661071
-0.24,0.0461071
-0.24,0.0261071
-0.24,0.00610709
-0.24,-0.0138929
-0.24,-0.0338929
-0.24,-0.0538929
-0.24,-0.0738929
-0.24,-0.0938929
-0.24,-0.113893
-0.24,-0.133893
-0.24,-0.153893
-0.24,-0.173893
-0.24,-0.193893
-0.24,-0.213893
-0.24,-0.233893
-0.24,-0.253893
-0.24,-0.273893
-0.24,-0.293893
-0.24,-0.313893
-0.24,-0.333893
-0.24,-0.353893
-0.24,-0.373893
-0.24,-0.393893
-0.24,-0.413893
-0.24,-0.433893
-0.24,-0.453893
-0.24,-0.473893
-0.24,-0.493893
-0.24,-0.513893
-0.24,-0.533893
-0.24,-0.553893
-0.26,0.546107
-0.26,0.526107
-0.26,0.506107
-0.26,0.486107
-0.26,0.466107
-0.26,0.446107
-0.26,0.426107
-0.26,0.406107
-0.26,0.386107
-0.26,0.366107
-0.26,0.346107
-0.26,0.326107
-0.26,0.306107
-0.26,0.286107
-0.26,0.266107
-0.26,0.246107
-0.26,0.226107
-0.26,0.206107
-0.26,0.186107
-0.26,0.166107
-0.26,0.146107
-0.26,0.126107
-0.26,0.106107
-0.26,0.0861071
-0.26,0.0661071
-0.26,0.0461071
-0.26,0.0261071
-0.26,0.00610709
-0.26,-0.0138929
-0.26,-0.0338929
-0.26,-0.0538929
-0.26,-0.0738929
-0.26,-0.0938929
-0.26,-0.113893
-0.26,-0.133893
-0.26,-0.153893
-0.26,-0.173893
-0.26,-0.193893
-0.26,-0.213893
-0.26,-0.233893
-0.26,-0.253893
-0.26,-0.273893
-0.26,-0.293893
-0.26,-0.313893
-0.26,-0.333893
-0.26,-0.353893
-0.26,-0.373893
-0.26,-0.393893
-0.26,-0.413893
-0.26,-0.433893
-0.26,-0.453893
-0.26,-0.473893
-0.26,-0.493893
-0.26,-0.513893
-0.26,-0.533893
-0.28,0.526107
-0.28,0.506107
-0.28,0.486107
-0.28,0.466107
-0.28,0.446107
-0.28,0.426107
-0.28,0.406107
-0.28,0.386107
-0.28,0.366107
-0.28,0.346107
-0.28,0.326107
-0.28,0.306107
-0.28,0.286107
-0.28,0.266107
-0.28,0.246107
-0.28,0.226107
-0.28,0.206107
-0.28,0.186107
-0.28,0.166107
-0.28,0.146107
-0.28,0.126107
-0.28,0.106107
-0.28,0.0861071
-0.28,0.0661071
-0.28,0.0461071
-0.28,0.0261071
-0.28,0.00610709
-0.28,-0.0138929
-0.28,-0.0338929
-0.28,-0.0538929
-0.28,-0.0738929
-0.28,-0.0938929
-0.28,-0.113893
-0.28,-0.133893
-0.28,-0.153893
-0.28,-0.173893
-0.28,-0.193893
-0.28,-0.213893
-0.28,-0.233893
-0.28,-0.253893
-0.28,-0.273893
-0.28,-0.293893
-0.28,-0.313893
-0.28,-0.333893
-0.28,-0.353893
-0.28,-0.373893
-0.28,-0.393893
-0.28,-0.413893
-0.28,-0.433893
-0.28,-0.453893
-0.28,-0.473893
-0.28,-0.493893
-0.28,-0.513893
-0.28,-0.533893
-0.3,0.506107
-0.3,0.486107
-0.3,0.466107
-0.3,0.446107
-0.3,0.426107
-0.3,0.406107
-0.3,0.386107
-0.3,0.366107
-0.3,0.346107
-0.3,0.326107
-0.3,0.306107
-0.3,0.286107
-0.3,0.266107
-0.3,0.246107
-0.3,0.226107
-0.3,0.206107
-0.3,0.186107
-0.3,0.166107
-0.3,0.146107
-0.3,0.126107
-0.3,0.106107
-0.3,0.0861071
-0.3,0.0661071
-0.3,0.0461071
-0.3,0.0261071
-0.3,0.00610709
-0.3,-0.0138929
-0.3,-0.0338929
-0.3,-0.0538929
-0.3,-0.0738929
-0.3,-0.0938929
-0.3,-0.113893
-0.3,-0.133893
-0.3,-0.153893
-0.3,-0.173893
-0.3,-0.193893
-0.3,-0.213893
-0.3,-0.233893
-0.3,-0.253893
-0.3,-0.273893
-0.3,-0.293893
-0.3,-0.313893
-0.3,-0.333893
-0.3,-0.353893
-0.3,-0.373893
-0.3,-0.393893
-0.3,-0.413893
-0.3,-0.433893
-0.3,-0.453893
-0.3,-0.473893
-0.3,-0.493893
-0.3,-0.513893
-0.32,0.506107
-0.32,0.486107
-0.32,0.466107
-0.32,0.446107
-0.32,0.426107
-0.32,0.406107
-0.32,0.386107
-0.32,0.366107
-0.32,0.346107
-0.32,0.326107
-0.32,0.306107
-0.32,0.286107
-0.32,0.266107
-0.32,0.246107
-0.32,0.226107
-0.32,0.206107
-0.32,0.186107
-0.32,0.166107
-0.32,0.146107
-0.32,0.126107
-0.32,0.106107
-0.32,0.0861071
-0.32,0.0661071
-0.32,0.0461071
-0.32,0.0261071
-0.32,0.00610709
-0.32,-0.0138929
-0.32,-0.0338929
-0.32,-0.0538929
-0.32,-0.0738929
-0.32,-0.0938929
-0.32,-0.113893
-0.32,-0.133893
-0.32,-0.153893
-0.32,-0.173893
-0.32,-0.193893
-0.32,-0.213893
-0.32,-0.233893
-0.32,-0.253893
-0.32,-0.273893
-0.32,-0.293893
-0.32,-0.313893
-0.32,-0.333893
-0.32,-0.353893
-0.32,-0.373893
-0.32,-0.393893
-0.32,-0.413893
-0.32,-0.433893
-0.32,-0.453893
-0.32,-0.473893
-0.32,-0.493893
-0.34,0.486107
-0.34,0.466107
-0.34,0.446107
-0.34,0.426107
-0.34,0.406107
-0.34,0.386107
-0.34,0.366107
-0.34,0.346107
-0.34,0.326107
-0.34,0.306107
-0.34,0.286107
-0.34,0.266107
-0.34,0.246107
-0.34,0.226107
-0.34,0.206107
-0.34,0.186107
-0.34,0.166107
-0.34,0.146107
-0.34,0.126107
-0.34,0.106107
-0.34,0.0861071
-0.34,0.0661071
-0.34,0.0461071
-0.34,0.0261071
-0.34,0.00610709
-0.34,-0.0138929
-0.34,-0.0338929
-0.34,-0.0538929
-0.34,-0.0738929
-0.34,-0.0938929
-0.34,-0.113893
-0.34,-0.133893
-0.34,-0.153893
-0.34,-0.173893
-0.34,-0.193893
-0.34,-0.213893
-0.34,-0.233893
-0.34,-0.253893
-0.34,-0.273893
-0.34,-0.293893
-0.34,-0.313893
-0.34,-0.333893
-0.34,-0.353893
-0.34,-0.373893
-0.34,-0.393893
-0.34,-0.413893
-0.34,-0.433893
-0.34,-0.453893
-0.34,-0.473893
-0.34,-0.493893
-0.36,0.466107
-0.36,0.446107
-0.36,0.426107
-0.36,0.406107
-0.36,0.386107
-0.36,0.366107
-0.36,0.346107
-0.36,0.326107
-0.36,0.306107
-0.36,0.286107
-0.36,0.266107
-0.36,0.246107
-0.36,0.226107
-0.36,0.206107
-0.36,0.186107
-0.36,0.166107
-0.36,0.146107
-0.36,0.126107
-0.36,0.106107
-0.36,0.0861071
-0.36,0.0661071
-0.36,0.0461071
-0.36,0.0261071
-0.36,0.00610709
-0.36,-0.0138929
-0.36,-0.0338929
-0.36,-0.0538929
-0.36,-0.0738929
-0.36,-0.0938929
-0.36,-0.113893
-0.36,-0.133893
-0.36,-0.153893
-0.36,-0.173893
-0.36,-0.193893
-0.36,-0.213893
-0.36,-0.233893
-0.36,-0.253893
-0.36,-0.273893
-0.36,-0.293893
-0.36,-0.313893
-0.36,-0.333893
-0.36,-0.353893
-0.36,-0.373893
-0.36,-0.393893
-0.36,-0.413893
-0.36,-0.433893
-0.36,-0.453893
-0.36,-0.473893
-0.38,0.466107
-0.38,0.446107
-0.38,0.426107
-0.38,0.406107
-0.38,0.386107
-0.38,0.366107
-0.38,0.346107
-0.38,0.326107
-0.38,0.306107
-0.38,0.286107
-0.38,0.266107
-0.38,0.246107
-0.38,0.226107
-0.38,0.206107
-0.38,0.186107
-0.38,0.166107
-0.38,0.146107
-0.38,0.126107
-0.38,0.106107
-0.38,0.0861071
-0.38,0.0661071
-0.38,0.0461071
